frequency,amplitude,duration,label,class,timestamp
7.8899207546427474,0.2714842174998585,1.3526537982976068,0,Bird,2025-02-13 16:55:01.428291
11.224325438703332,0.6669248452055905,1.7710561373311087,1,Drone,2025-02-13 04:32:01.430298
7.365510207151004,0.16284657527909474,0.2221729086934402,0,Bird,2025-02-12 06:23:01.432299
9.126174997368121,0.8086106363426355,1.4458489150491665,1,Drone,2025-02-09 17:51:01.438804
8.881453329030455,0.49772737647806786,0.887644150981128,0,Bird,2025-02-09 06:20:01.439808
5.634400149219335,0.4269020873228372,0.9020309583953452,0,Bird,2025-02-13 11:36:01.429299
8.155103832356232,0.09324491922135836,0.29318610321888455,0,Bird,2025-02-11 21:03:01.433298
6.263599222207778,1.261892366076609,0.9526488578674444,1,Drone,2025-02-11 09:52:01.434299
11.978258030774782,0.4764016799090244,1.1999653185217594,1,Drone,2025-02-13 02:46:01.430298
4.911363647728406,0.8234530537593207,1.5490688511365198,0,Bird,2025-02-14 03:37:01.427675
2.14121619214084,0.584469931644613,0.7259260028426942,0,Bird,2025-02-11 12:38:01.434299
5.927126794668228,0.8441390956855025,0.7081214410931507,1,Drone,2025-02-11 11:40:01.434299
4.22442687986778,1.0272476408624724,1.2610949041762405,1,Drone,2025-02-11 17:57:01.433298
8.870936058617609,0.766748386741593,1.5347040706334463,1,Drone,2025-02-12 03:53:01.432299
4.417231673505402,0.23000045254839985,0.3130092929579973,0,Bird,2025-02-15 02:07:01.425163
2.282459886113619,0.8167452794726815,0.4943072572843241,0,Bird,2025-02-14 19:58:01.426161
1.0764602074648857,0.963687165956651,0.21416787021224076,0,Bird,2025-02-11 04:03:01.434299
9.001005497331994,0.026454505480424162,0.6236066818997412,0,Bird,2025-02-11 21:39:01.433298
6.3323469451143675,0.9336575454082716,1.0814665203219396,0,Bird,2025-02-10 19:01:01.436150
7.012175072613039,0.32725737369966423,0.5271437152278075,0,Bird,2025-02-10 10:36:01.436770
10.09611469810883,0.8991892351230019,0.8977190240490853,1,Drone,2025-02-09 06:31:01.439808
4.441269979554651,0.6344800731734802,0.33066664970121806,0,Bird,2025-02-11 08:12:01.434299
6.16142587501879,0.26971700408253885,1.9567776509546289,0,Bird,2025-02-10 15:07:01.436770
3.1596622397358347,0.6790921600279761,0.37035145676535713,1,Drone,2025-02-12 08:27:01.432299
5.825348972986065,0.4573083478695112,0.4311561556118028,1,Drone,2025-02-11 05:31:01.434299
6.538787018387519,0.23946477953446677,1.29819898959291,0,Bird,2025-02-12 13:39:01.431298
9.185936257109246,0.7733531134834296,1.4774662924982338,0,Bird,2025-02-12 07:00:01.432299
2.6651538308134617,0.8803614045356849,1.2475068993972374,1,Drone,2025-02-14 12:04:01.426667
1.152528984006229,0.7216296360047,1.9941306896657682,0,Bird,2025-02-13 20:13:01.428291
7.886339648751376,0.7171868897252714,1.4282252342653872,0,Bird,2025-02-11 13:19:01.434299
3.051416462877475,0.07296833292568772,1.252582278438206,0,Bird,2025-02-15 15:12:01.424166
9.75709499277201,0.7067905043968145,0.5333423849394017,0,Bird,2025-02-15 13:30:01.424166
10.00514660546207,0.5600423065599373,1.404438016397264,1,Drone,2025-02-13 15:50:01.429299
6.375811404976407,0.25107902402934534,1.908493239236654,0,Bird,2025-02-12 05:57:01.432299
5.840453926547715,1.1074968878368074,0.9432984278206638,1,Drone,2025-02-08 19:58:01.440808
4.540300965777543,0.7727757016363705,1.3614019091617942,1,Drone,2025-02-11 10:01:01.434299
6.123744859709818,0.058063338891091276,1.6206467745803004,0,Bird,2025-02-11 21:38:01.433298
10.7820823126259,0.45604107469520383,-0.17210580331360964,1,Drone,2025-02-12 12:57:01.431298
1.6577340582431348,0.8237976154350342,0.9585767379367708,0,Bird,2025-02-13 18:40:01.428291
7.773088366943865,0.8964858522484327,1.8122955342877956,1,Drone,2025-02-09 01:36:01.439808
1.1277697102455133,0.39504053568149844,1.3879521146331626,0,Bird,2025-02-12 00:10:01.433298
12.670034779822345,0.752159833223909,0.7030424949557694,1,Drone,2025-02-14 04:50:01.427675
3.2291313712097445,0.6972052880837154,1.7114471947696628,1,Drone,2025-02-10 11:59:01.436770
4.534106077005859,1.0204117935309105,0.9988427456967222,1,Drone,2025-02-13 19:21:01.428291
6.870514156666916,0.5172881582437489,1.6895216894646499,1,Drone,2025-02-12 06:04:01.432299
11.158726447757427,0.39654349694095037,0.25734007259676817,1,Drone,2025-02-09 15:02:01.438804
10.311230515108434,0.8787081248637709,0.5910027316366808,1,Drone,2025-02-14 12:21:01.426667
13.974189806521014,0.9006587167137465,0.2010234908314526,1,Drone,2025-02-15 08:34:01.425163
11.293757453930612,1.2009076419494267,0.05403464589494278,1,Drone,2025-02-09 17:27:01.438804
6.426485888315154,0.9859719439503437,1.1103111900678186,0,Bird,2025-02-14 00:46:01.428291
14.455382957572812,0.9496429598175316,1.126823343185913,1,Drone,2025-02-14 00:05:01.428291
8.294979977036496,0.5442000021136278,1.8310401381223105,0,Bird,2025-02-15 08:39:01.425163
7.620968028152708,0.694355888995271,1.824743983356898,0,Bird,2025-02-14 08:43:01.427675
5.674814097004547,1.210076862695997,0.7211067914441789,1,Drone,2025-02-12 09:31:01.432299
7.0049110347476296,0.4558825884241029,0.8415298415782493,0,Bird,2025-02-13 05:49:01.430298
6.61820237269827,0.7363019080305337,0.36539321491898136,1,Drone,2025-02-13 20:07:01.428291
7.006030560950668,1.2858735657367184,1.8563515789585114,1,Drone,2025-02-15 11:16:01.424166
5.648967395433015,0.14245837214976592,1.5500193295970957,1,Drone,2025-02-14 21:22:01.426161
3.240869392037566,0.41982702207585765,-0.04689181637065787,1,Drone,2025-02-15 06:42:01.425163
4.198954036276556,0.8622516283024872,0.4328163954095019,0,Bird,2025-02-12 14:43:01.431298
9.034573804794453,0.7029854080095184,0.8731234504883241,1,Drone,2025-02-09 04:22:01.439808
5.035670569143396,0.36947872363373324,0.5047888188671014,0,Bird,2025-02-10 10:21:01.436770
5.829203710257582,0.7836735930196038,1.8886243749563556,0,Bird,2025-02-10 14:03:01.436770
3.0340034693756612,0.38383137453424804,1.9240616380122892,1,Drone,2025-02-14 06:01:01.427675
2.465118902856064,0.18818416916794556,0.7894412768037395,0,Bird,2025-02-13 03:08:01.430298
13.876171342436727,0.8333875448717792,0.5020007522689562,1,Drone,2025-02-15 13:09:01.424166
9.101383391447959,0.6834892536595625,1.4971541555839891,1,Drone,2025-02-12 23:29:01.430298
7.268564651292002,0.6521108572187282,1.6496389300734715,0,Bird,2025-02-09 11:31:01.438804
9.829265402035686,0.3064577313504506,0.7375414460619876,0,Bird,2025-02-09 23:39:01.437785
7.726999659370246,0.21779911511642158,0.9879815817316435,0,Bird,2025-02-13 19:46:01.428291
5.821952942296337,0.13722624836277514,0.8414024836933498,1,Drone,2025-02-14 15:35:01.426667
5.552537335183196,1.0612222671185503,1.1387291512906388,1,Drone,2025-02-14 08:46:01.427675
1.8526211504415895,0.7783991064702669,1.6408107064242468,1,Drone,2025-02-13 10:26:01.429299
4.977207754729593,0.37492812389969454,0.5570095317303838,1,Drone,2025-02-14 11:47:01.426667
10.136444197112661,0.8993027893288192,0.5138235364261893,1,Drone,2025-02-12 14:46:01.431298
2.9287006509059075,0.08410167113160605,1.0953333585757437,0,Bird,2025-02-09 13:17:01.438804
4.00374351497069,0.5373442318371667,-0.0633675127474917,1,Drone,2025-02-14 15:53:01.426667
12.689217581671542,0.47660958392480446,1.3230629789383952,1,Drone,2025-02-13 23:44:01.428291
6.876987585374702,0.14871055774135905,1.4393415997614112,1,Drone,2025-02-11 05:52:01.434299
7.504397810464256,0.12845690502565232,0.7656730742687659,1,Drone,2025-02-12 03:40:01.432299
13.848021961437336,1.0035080237200749,0.03871610945714987,1,Drone,2025-02-13 12:50:01.429299
6.611547801226035,0.9383650151902594,0.39201794691280045,0,Bird,2025-02-12 03:28:01.432299
8.206032540113245,1.106343154225662,0.5471783781798376,1,Drone,2025-02-09 00:56:01.439808
4.352580383981193,0.9472270273467108,0.7208357831308289,0,Bird,2025-02-13 03:12:01.430298
6.265225754791651,0.6865574969279902,0.40968593234939915,1,Drone,2025-02-14 08:20:01.427675
9.515039159202695,0.3686206524982887,1.070856139688557,0,Bird,2025-02-15 02:47:01.425163
2.03631560555681,0.43161551737234916,1.1701432866126635,0,Bird,2025-02-12 18:16:01.431298
13.19884954125411,1.13859613522499,1.0138006438442848,1,Drone,2025-02-11 03:13:01.434299
10.589933168888573,0.43333217769451005,0.023364901861122334,1,Drone,2025-02-08 20:10:01.440808
10.424618702897199,0.8487129466006234,0.36357463284737523,1,Drone,2025-02-15 00:57:01.425163
12.445940478079184,0.22702833659429078,0.24419085325473316,1,Drone,2025-02-15 00:32:01.425163
7.548845593862706,0.9575947241702047,1.6781852788405378,1,Drone,2025-02-08 19:40:01.440808
9.46706068452797,0.08395166149978384,1.580185253375121,0,Bird,2025-02-13 17:11:01.428291
6.762258234570487,0.9308730929145203,1.190351512123691,0,Bird,2025-02-09 17:48:01.438804
8.23187599143785,0.13538204330945602,0.10677622209122967,0,Bird,2025-02-09 20:13:01.438804
8.17083054098688,0.5613752227753722,1.6665073432746027,1,Drone,2025-02-08 23:28:01.439808
4.101136011432118,1.374764811151915,1.1278185201676851,1,Drone,2025-02-13 14:34:01.429299
4.754478510781318,0.8001582366647964,0.19377268207841314,0,Bird,2025-02-12 01:38:01.432299
10.486050998648839,0.6259935101537628,0.5474972914282359,1,Drone,2025-02-10 18:41:01.436150
8.04765684203487,0.6022872343857262,1.008689697340645,1,Drone,2025-02-09 07:57:01.439808
7.35930277716567,0.8146896683674358,0.4217834775759731,1,Drone,2025-02-13 09:23:01.429299
7.031102038108893,0.7174669791767663,1.306797631386379,1,Drone,2025-02-08 19:54:01.440808
3.8690191853009734,0.46565320163859864,1.045988428873971,1,Drone,2025-02-08 19:56:01.440808
11.786233073025322,0.656497590857092,1.645147515551302,1,Drone,2025-02-12 22:14:01.430298
3.9465097886783553,0.4667069221712195,0.5422459316919133,1,Drone,2025-02-10 22:10:01.435804
13.863099124425386,0.4584333886842288,0.22984178617449774,1,Drone,2025-02-12 16:43:01.431298
6.244741253742268,0.5234394887411932,1.0693037890797132,1,Drone,2025-02-15 11:38:01.424166
8.649178428787094,1.1248728955677267,1.6777236611067121,1,Drone,2025-02-14 09:34:01.426667
11.827932208312436,0.30824586294906525,0.24376174280060808,1,Drone,2025-02-12 00:39:01.432299
6.383642009878022,0.28422585063754247,0.6443714432094356,0,Bird,2025-02-09 04:20:01.439808
8.444492866822,0.9925403005108224,0.3464261790685694,1,Drone,2025-02-12 23:37:01.430298
2.7872655633341776,0.5232569418784336,0.5330074246467219,1,Drone,2025-02-09 07:19:01.439808
7.38886734151157,0.7044463108468687,0.7864601567191398,1,Drone,2025-02-09 07:30:01.439808
8.559984009195485,0.7948302616043268,0.4469616838946765,0,Bird,2025-02-10 10:45:01.436770
7.522613572869939,0.7790719127550862,1.0635962198753826,1,Drone,2025-02-14 16:24:01.426667
9.61435095890975,0.5517854750532987,0.6598747384580086,1,Drone,2025-02-10 05:40:01.437785
7.056608320769794,0.8622625630933429,0.23870898040245425,1,Drone,2025-02-14 01:32:01.428291
12.387886648190502,1.3329934364693221,1.833285165641194,1,Drone,2025-02-09 19:24:01.438804
3.7006037461489596,0.3805661329472163,0.20963089203298427,0,Bird,2025-02-11 11:09:01.434299
8.156675752918332,0.9082585546770661,1.1214982855467355,0,Bird,2025-02-15 12:08:01.424166
6.239467174503614,0.9722845712485093,-0.19759668964752436,1,Drone,2025-02-12 06:02:01.432299
7.342686145118936,0.8030926466869686,0.8379576046028021,1,Drone,2025-02-15 12:48:01.424166
3.3685705600265408,1.0361778345084072,-0.03764592410827944,1,Drone,2025-02-14 13:12:01.426667
1.2701820314560268,0.1370110286884284,0.4929292502544399,0,Bird,2025-02-09 10:31:01.438804
4.550466298148203,1.45900892311296,0.42789847921061336,1,Drone,2025-02-14 03:57:01.427675
9.46349723578804,0.9953955709979687,1.2640289308187669,1,Drone,2025-02-10 05:45:01.437785
5.258918681959589,0.5257888435355464,0.9648101730384331,0,Bird,2025-02-10 03:40:01.437785
8.511426888776054,0.845306922879171,0.5307267280309134,1,Drone,2025-02-13 05:57:01.430298
4.6947050591628505,0.5515306529322829,1.6096149848756367,0,Bird,2025-02-10 06:20:01.437785
5.704595464437946,0.5891187359802366,0.9009673366221471,0,Bird,2025-02-15 15:40:01.424166
12.18409624831665,0.6893282939289223,1.7003928083130304,1,Drone,2025-02-11 05:23:01.434299
9.861183067385017,0.26282302621238873,1.2269039795989864,0,Bird,2025-02-11 14:40:01.433298
1.5760571194775883,0.1244988982679478,1.0136481714088288,0,Bird,2025-02-13 12:39:01.429299
11.7344474815773,0.9490407472349754,-0.040470707499230985,1,Drone,2025-02-12 20:12:01.430298
4.736310885934712,0.9142087896808119,1.3581141739199445,0,Bird,2025-02-12 10:52:01.431298
3.7044988354017656,0.35960161006947416,0.6275660029101835,1,Drone,2025-02-14 06:40:01.427675
4.6029688156968245,0.051641797222756636,0.526307619123356,0,Bird,2025-02-11 09:02:01.434299
10.18236708374513,0.9154673451779183,-0.06580037808636996,1,Drone,2025-02-15 10:09:01.424166
1.0841045813761978,0.41354052274348874,1.3812908055430355,0,Bird,2025-02-08 22:56:01.440808
7.9275827646719215,0.5377707777946096,1.7242511470882245,0,Bird,2025-02-11 13:58:01.434299
6.09265504281922,0.21724657248088042,1.2763179210764997,0,Bird,2025-02-12 17:44:01.431298
5.6690668519826595,1.3258787164547738,1.2513728236247683,1,Drone,2025-02-14 06:52:01.427675
10.657856305192851,0.6166851282668069,0.7796882522554288,1,Drone,2025-02-09 11:29:01.438804
4.983893634343898,0.6310141935045311,1.7339985156854214,0,Bird,2025-02-11 08:15:01.434299
13.311900108733344,0.8806197569979561,0.9095754667542553,1,Drone,2025-02-10 10:24:01.436770
6.486849324112318,1.0702731531251892,1.1644867015948244,1,Drone,2025-02-12 22:37:01.430298
2.5820762918664233,0.5435864054674632,0.12904807945588986,1,Drone,2025-02-11 18:28:01.433298
7.470527429966528,0.8889889691202857,0.16284312084063962,1,Drone,2025-02-13 19:39:01.428291
1.5200250489672997,0.07596028696491686,0.6436297248651957,0,Bird,2025-02-14 12:40:01.426667
5.780011595053132,0.45164897401251775,1.2223867448467944,1,Drone,2025-02-09 04:55:01.439808
13.432021044861452,0.6559140764616753,1.6001098405975585,1,Drone,2025-02-09 02:30:01.439808
9.939321793587627,0.625880733579534,1.4029952248970143,1,Drone,2025-02-15 03:50:01.425163
5.152217360138657,0.6030236474705852,1.2896596378617478,1,Drone,2025-02-09 10:35:01.438804
1.6512153196719397,0.28195832714264546,1.475249495424965,0,Bird,2025-02-10 09:06:01.436770
7.087337311768858,0.7704375331742215,1.2407201985505103,1,Drone,2025-02-08 23:40:01.439808
10.40905126382012,0.6447943928312434,0.4536498401385502,1,Drone,2025-02-11 13:25:01.434299
2.99088497637642,0.5126880723288114,1.3181909448342974,0,Bird,2025-02-15 00:26:01.425163
6.6992080893892485,0.3127962484327597,0.4228539135718497,1,Drone,2025-02-12 12:09:01.431298
5.269235933812432,0.3907284281253674,-0.23531960445677647,1,Drone,2025-02-09 22:33:01.437785
1.4616446408309403,0.36124279404101045,1.9288822160175014,0,Bird,2025-02-12 22:43:01.430298
8.837530503660686,0.48471321060132977,-0.1882294317061593,1,Drone,2025-02-12 08:16:01.432299
10.028172175033,0.8255745699823414,1.6128422983566515,1,Drone,2025-02-10 05:08:01.437785
4.467399281873256,0.6361929972244827,0.7872346793930922,1,Drone,2025-02-13 21:04:01.428291
7.025382596783711,0.7857821503937543,0.6995246143867238,0,Bird,2025-02-14 14:21:01.426667
8.365423823015817,0.4919403826093567,1.131425166959544,0,Bird,2025-02-12 21:40:01.430298
5.709576243702248,0.21513022642467916,1.6757357241010964,0,Bird,2025-02-11 03:12:01.434299
9.702108060224965,1.2205772831348352,0.6009905284768016,1,Drone,2025-02-11 12:42:01.434299
12.250789581676742,0.679729880049251,1.680978205824757,1,Drone,2025-02-12 09:02:01.432299
13.436183678248547,0.9975556285319411,0.23977192286824806,1,Drone,2025-02-15 04:25:01.425163
8.354999801810942,0.8491322479885106,0.4680846937735196,0,Bird,2025-02-15 14:10:01.424166
4.715554579830158,0.8310534408973382,0.5081010736045831,0,Bird,2025-02-09 23:42:01.437785
9.920034944007215,0.7509238609834165,1.290146475785725,1,Drone,2025-02-10 18:48:01.436150
8.517881482610997,0.6354792931672617,0.13836659551050945,1,Drone,2025-02-12 02:21:01.432299
9.0980844647652,0.5192424388707424,-0.025222124845916516,1,Drone,2025-02-12 06:03:01.432299
4.204102810649818,1.1282802935550589,0.06906859637839108,1,Drone,2025-02-10 05:48:01.437785
9.55479538858968,0.886932396317172,1.7902803479995884,0,Bird,2025-02-12 17:11:01.431298
4.152443986359386,0.9689714650185364,0.5490400004187119,1,Drone,2025-02-11 14:00:01.434299
9.316331921340797,1.248485083472081,0.8168532528746572,1,Drone,2025-02-09 09:47:01.439808
3.7883281378291636,0.955345617552119,1.581588061155794,1,Drone,2025-02-12 04:25:01.432299
4.682857619052191,1.0146881689045388,1.6044332028372201,1,Drone,2025-02-13 03:34:01.430298
5.613892778305477,0.10577890689406699,0.42261050937779077,0,Bird,2025-02-14 04:57:01.427675
3.7024619198225226,0.20050861461214048,1.092624346141722,1,Drone,2025-02-09 12:35:01.438804
5.5427889120898755,0.06929264946664215,1.4560167895767897,0,Bird,2025-02-09 01:59:01.439808
1.668221733974912,0.28815694946174486,0.46212911408801194,0,Bird,2025-02-09 11:01:01.438804
5.757099200780797,1.018586424876493,1.3481216714048385,1,Drone,2025-02-10 05:14:01.437785
6.939856414307611,0.4947943549418734,0.5452063052912498,0,Bird,2025-02-15 14:11:01.424166
7.5980172017375285,0.24409457249260236,0.9654123275460194,0,Bird,2025-02-14 18:32:01.426667
8.795585311974417,0.6438679275551263,0.3214387066588752,0,Bird,2025-02-15 17:09:01.424166
7.224310741686092,0.14088961454979432,0.8624367523815955,1,Drone,2025-02-12 18:26:01.431298
7.771622083475205,0.19964801918133412,0.26688519852344694,0,Bird,2025-02-09 05:30:01.439808
4.637262894859297,0.43307610258679263,1.9332427388700695,0,Bird,2025-02-14 16:43:01.426667
7.299920781918807,0.6790038590450985,0.2188763898771498,1,Drone,2025-02-09 19:18:01.438804
6.248717238493878,0.7809331797904943,0.6442831525755414,0,Bird,2025-02-13 07:12:01.429299
7.069384674635699,0.9253165624213684,0.6564670180011498,1,Drone,2025-02-14 10:39:01.426667
4.769348738043702,0.3398342012562921,1.166462492787926,1,Drone,2025-02-14 00:10:01.428291
3.137349746524456,0.7383916369360575,0.6707983561182013,0,Bird,2025-02-12 08:03:01.432299
2.05975974601127,0.025807168191231078,0.2431080808346529,0,Bird,2025-02-15 01:38:01.425163
3.5521836510864704,1.1823464893334465,0.6971152678402152,1,Drone,2025-02-14 22:00:01.426161
5.386373271291204,0.697141350492399,0.29761612921194736,0,Bird,2025-02-11 10:49:01.434299
4.552739806097199,1.2911792230449786,1.0234778013859513,1,Drone,2025-02-13 22:33:01.428291
6.723545033267735,0.8645950846991286,1.7235993604125777,1,Drone,2025-02-09 17:02:01.438804
11.506859354360639,1.2857414280215083,0.8675986958242621,1,Drone,2025-02-14 02:00:01.428291
5.162805260191996,0.8274004791427876,1.4533089642704609,1,Drone,2025-02-13 17:06:01.428291
9.045401596029915,0.06767353665798337,1.476159563663525,0,Bird,2025-02-12 00:47:01.432299
4.721191900391441,0.18366153878188574,0.5624836209522591,0,Bird,2025-02-10 06:45:01.437785
6.952937193939036,0.7123121403391637,1.6585575515115165,1,Drone,2025-02-14 08:50:01.427675
5.868137162208292,0.10723231637008873,0.35572438535321277,1,Drone,2025-02-12 09:28:01.432299
8.734911245501959,0.5647286003989948,1.3888342764474622,0,Bird,2025-02-09 03:42:01.439808
9.35204462581152,0.9651732234512336,0.32577054284470996,1,Drone,2025-02-11 09:44:01.434299
6.867124175651603,0.4684920157733872,1.4803422604887424,1,Drone,2025-02-11 07:40:01.434299
6.630321830833392,0.7146533616706221,0.69972415796303,1,Drone,2025-02-12 20:28:01.430298
10.496819122436046,0.7238131992901709,1.69343535894359,1,Drone,2025-02-14 09:05:01.427675
5.690053787300561,0.6306525257506592,1.4070064642353053,1,Drone,2025-02-14 02:20:01.428291
9.620814990765957,1.1714906788125792,0.1435425211821006,1,Drone,2025-02-13 20:35:01.428291
5.731559584885925,0.852509394608469,-0.08646343075786689,1,Drone,2025-02-14 12:43:01.426667
10.99944038866908,1.1699559393968144,1.0886413144326312,1,Drone,2025-02-15 03:58:01.425163
3.4611821608152544,1.2165894707765594,0.2631545907504625,1,Drone,2025-02-10 15:11:01.436770
9.612925919833973,0.5499889821142169,0.584213203502888,0,Bird,2025-02-08 19:04:01.440808
7.473013961529276,1.2909147841909574,0.9581848761777731,1,Drone,2025-02-14 17:24:01.426667
6.518046151623174,0.02929370500537065,0.7994854417032128,0,Bird,2025-02-11 13:13:01.434299
3.770162485126711,0.8375627346763238,1.5016693987195597,0,Bird,2025-02-13 12:06:01.429299
9.555363557562767,0.5663659801588661,1.6396296865666866,1,Drone,2025-02-13 09:34:01.429299
6.588239659907294,0.6216295780432135,1.167217412217802,0,Bird,2025-02-14 21:23:01.426161
3.4475910345837883,0.028801370569333518,0.7645052226035687,0,Bird,2025-02-12 20:26:01.430298
6.384120858492061,0.38296889570708764,1.1215924575739455,1,Drone,2025-02-15 02:43:01.425163
1.231681687724946,0.7173277870408695,0.8305378046739078,0,Bird,2025-02-10 07:41:01.437785
1.5718215018152673,0.7487733218218078,0.44642553665148754,0,Bird,2025-02-10 01:41:01.437785
7.876975197907169,1.093578927629215,0.5524370446612201,1,Drone,2025-02-11 19:58:01.433298
6.910781604094795,0.5830995914820409,0.3982804344524077,1,Drone,2025-02-11 00:22:01.434299
5.881479041713948,0.6144336548350953,0.7714217851711823,0,Bird,2025-02-10 08:27:01.436770
7.273117125408366,0.5239116767043972,1.5876347593212023,0,Bird,2025-02-11 03:50:01.434299
8.730539851872809,1.158970028196142,1.3947135081787305,1,Drone,2025-02-15 05:44:01.425163
5.213347909995913,0.249303990277157,0.4454811361038296,1,Drone,2025-02-12 23:51:01.430298
7.259396132598853,0.017631408934024706,0.385075552152666,0,Bird,2025-02-09 07:15:01.439808
9.988878380109652,1.0931760592951125,0.9275517062586984,1,Drone,2025-02-14 22:58:01.426161
5.128160881337628,0.40707080755693864,1.5875097129600668,1,Drone,2025-02-12 15:57:01.431298
10.002686124991138,0.11974281585563007,0.9724823884206615,1,Drone,2025-02-12 08:58:01.432299
4.457805368433796,0.7024346274898883,1.7150952561024222,1,Drone,2025-02-12 08:09:01.432299
8.568056569924325,0.7372830981387478,0.22725459526313962,1,Drone,2025-02-15 11:26:01.424166
2.790368018155345,0.2947916840075093,1.548399244174561,0,Bird,2025-02-10 21:06:01.436150
7.820118825760826,0.6711417087150231,1.7716527610104704,1,Drone,2025-02-13 03:21:01.430298
7.639401975597822,1.1530009664336132,0.2679259446253675,1,Drone,2025-02-09 17:23:01.438804
5.87418109834237,0.7983035332330489,0.6712721144740275,1,Drone,2025-02-12 21:00:01.430298
2.7792127280303878,0.563817480575171,1.1695421482281914,0,Bird,2025-02-11 10:18:01.434299
5.822449160257731,0.48556620228342917,1.7491615676355203,0,Bird,2025-02-14 14:09:01.426667
7.548058664783642,0.4345328326981725,0.613142369225248,1,Drone,2025-02-09 18:04:01.438804
12.212289712307214,0.6669839181776782,-0.02800034207348201,1,Drone,2025-02-15 05:20:01.425163
5.178901982470883,0.672017064868994,0.3151195035124553,1,Drone,2025-02-13 21:41:01.428291
9.91454627800606,0.8863763846243952,0.7509616038767993,0,Bird,2025-02-15 10:46:01.424166
3.9285972834334095,0.622515868412716,1.5337813872546522,0,Bird,2025-02-15 13:40:01.424166
5.56670744846028,0.6144810082029823,0.9217184375789399,0,Bird,2025-02-14 02:46:01.428291
8.145595762440315,0.6885121884095631,1.6085063054997892,0,Bird,2025-02-11 12:11:01.434299
8.569121689318234,0.5413254272083048,0.2866245838080243,1,Drone,2025-02-11 16:10:01.433298
